csv_date,hour,sky_condition
06/08/2013,23,0
06/09/2013,00,0
06/09/2013,01,0
06/09/2013,02,0
06/09/2013,03,2
06/09/2013,04,2
06/09/2013,05,3
06/09/2013,06,3
06/09/2013,07,3
06/09/2013,08,4
06/09/2013,09,1
06/09/2013,10,1
06/09/2013,11,1
06/09/2013,12,1
06/09/2013,13,2
06/09/2013,14,2
06/09/2013,15,2
06/09/2013,16,2
06/09/2013,17,2
06/09/2013,18,2
06/09/2013,19,2
06/09/2013,20,2
06/09/2013,21,0
06/09/2013,22,0
06/09/2013,23,0
06/10/2013,00,0
06/10/2013,01,0
06/10/2013,02,2
06/10/2013,03,2
06/10/2013,04,2
06/10/2013,05,2
06/10/2013,06,1
06/10/2013,07,3
06/10/2013,08,3
06/10/2013,09,4
06/10/2013,10,1
06/10/2013,11,1
06/10/2013,12,1
06/10/2013,13,1
06/10/2013,14,1
06/10/2013,15,2
06/10/2013,16,1
06/10/2013,17,2
06/10/2013,18,2
06/10/2013,19,2
06/10/2013,20,2
06/10/2013,21,1
06/10/2013,22,4
06/10/2013,23,4
06/11/2013,00,4
06/11/2013,01,4
06/11/2013,02,4
06/11/2013,03,4
06/11/2013,04,3
06/11/2013,05,3
06/11/2013,06,4
06/11/2013,07,3
06/11/2013,08,3
06/11/2013,09,3
06/11/2013,10,3
06/11/2013,11,3
06/11/2013,12,3
06/11/2013,13,3
06/11/2013,14,3
06/11/2013,15,3
06/11/2013,16,3
06/11/2013,17,3
06/11/2013,18,3
06/11/2013,19,3
06/11/2013,20,3
06/11/2013,21,4
06/11/2013,22,4
06/11/2013,23,3
06/12/2013,00,3
06/12/2013,01,3
06/12/2013,02,4
06/12/2013,03,4
06/12/2013,04,4
06/12/2013,05,4
06/12/2013,06,4
06/12/2013,07,4
06/12/2013,08,4
06/12/2013,09,4
06/12/2013,10,4
06/12/2013,11,3
06/12/2013,12,3
06/12/2013,13,3
06/12/2013,14,3
06/12/2013,15,4
06/12/2013,16,4
06/12/2013,17,4
06/12/2013,18,3
06/12/2013,19,3
06/12/2013,20,3
06/12/2013,21,4
06/12/2013,22,4
06/12/2013,23,4
06/13/2013,00,4
06/13/2013,01,4
06/13/2013,02,4
06/13/2013,03,4
06/13/2013,04,4
06/13/2013,05,4
06/13/2013,06,4
06/13/2013,07,4
06/13/2013,08,4
06/13/2013,09,3
06/13/2013,10,4
06/13/2013,11,3
06/13/2013,12,3
06/13/2013,13,3
06/13/2013,14,3
06/13/2013,15,4
06/13/2013,16,4
06/13/2013,17,3
06/13/2013,18,3
06/13/2013,19,1
06/13/2013,20,1
06/13/2013,21,3
06/13/2013,22,3
06/13/2013,23,3
06/14/2013,00,4
06/14/2013,01,4
06/14/2013,02,4
06/14/2013,03,4
06/14/2013,04,4
06/14/2013,05,4
06/14/2013,06,4
06/14/2013,07,4
06/14/2013,08,4
06/14/2013,09,4
06/14/2013,10,4
06/14/2013,11,4
06/14/2013,12,3
06/14/2013,13,3
06/14/2013,14,1
06/14/2013,15,1
06/14/2013,16,1
06/14/2013,17,1
06/14/2013,18,1
06/14/2013,19,1
06/14/2013,20,2
06/14/2013,21,2
06/14/2013,22,0
06/14/2013,23,0
06/15/2013,00,0
06/15/2013,01,0
06/15/2013,02,2
06/15/2013,03,1
06/15/2013,04,1
06/15/2013,05,1
06/15/2013,06,1
06/15/2013,07,1
06/15/2013,08,1
06/15/2013,09,1
06/15/2013,10,1
06/15/2013,11,3
06/15/2013,12,3
06/15/2013,13,3
06/15/2013,14,3
06/15/2013,15,1
06/15/2013,16,1
06/15/2013,17,3
06/15/2013,18,3
06/15/2013,19,1
06/15/2013,20,1
06/15/2013,21,1
06/15/2013,22,2
06/15/2013,23,1
06/16/2013,00,0
06/16/2013,01,1
06/16/2013,02,2
06/16/2013,03,1
06/16/2013,04,3
06/16/2013,05,4
06/16/2013,06,4
06/16/2013,07,4
06/16/2013,08,4
06/16/2013,09,4
06/16/2013,10,4
06/16/2013,11,3
06/16/2013,12,3
06/16/2013,13,3
06/16/2013,14,3
06/16/2013,15,3
06/16/2013,16,3
06/16/2013,17,3
06/16/2013,18,3
06/16/2013,19,3
06/16/2013,20,3
06/16/2013,21,4
06/16/2013,22,4
06/16/2013,23,4
06/17/2013,00,4
06/17/2013,01,4
06/17/2013,02,4
06/17/2013,03,1
06/17/2013,04,3
06/17/2013,05,1
06/17/2013,06,1
06/17/2013,07,1
06/17/2013,08,1
06/17/2013,09,3
06/17/2013,10,3
06/17/2013,11,3
06/17/2013,12,3
06/17/2013,13,3
06/17/2013,14,3
06/17/2013,15,1
06/17/2013,16,3
06/17/2013,17,3
06/17/2013,18,3
06/17/2013,19,3
06/17/2013,20,3
06/17/2013,21,4
06/17/2013,22,4
06/17/2013,23,4
06/18/2013,00,4
06/18/2013,01,4
06/18/2013,02,4
06/18/2013,03,3
06/18/2013,04,1
06/18/2013,05,1
06/18/2013,06,1
06/18/2013,07,1
06/18/2013,08,1
06/18/2013,09,3
06/18/2013,10,3
06/18/2013,11,3
06/18/2013,12,3
06/18/2013,13,3
06/18/2013,14,3
06/18/2013,15,3
06/18/2013,16,3
06/18/2013,17,3
06/18/2013,18,3
06/18/2013,19,3
06/18/2013,20,3
06/18/2013,21,4
06/18/2013,22,4
06/18/2013,23,4
06/19/2013,00,4
06/19/2013,01,4
06/19/2013,02,4
06/19/2013,03,4
06/19/2013,04,4
06/19/2013,05,4
06/19/2013,06,3
06/19/2013,07,3
06/19/2013,08,4
06/19/2013,09,3
06/19/2013,10,3
06/19/2013,11,3
06/19/2013,12,3
06/19/2013,13,3
06/19/2013,14,3
06/19/2013,15,3
06/19/2013,16,4
06/19/2013,17,3
06/19/2013,18,3
06/19/2013,19,3
06/19/2013,20,3
06/19/2013,21,4
06/19/2013,22,4
06/19/2013,23,4
06/20/2013,00,4
06/20/2013,01,4
06/20/2013,02,4
06/20/2013,03,4
06/20/2013,04,4
06/20/2013,05,4
06/20/2013,06,3
06/20/2013,07,3
06/20/2013,08,3
06/20/2013,09,3
06/20/2013,10,3
06/20/2013,11,3
06/20/2013,12,3
06/20/2013,13,3
06/20/2013,14,4
06/20/2013,15,4
06/20/2013,16,3
06/20/2013,17,3
06/20/2013,18,3
06/20/2013,19,3
06/20/2013,20,3
06/20/2013,21,3
06/20/2013,22,3
06/20/2013,23,4
06/21/2013,00,4
06/21/2013,01,4
06/21/2013,02,4
06/21/2013,03,4
06/21/2013,04,4
06/21/2013,05,4
06/21/2013,06,4
06/21/2013,07,4
06/21/2013,08,4
06/21/2013,09,4
06/21/2013,10,3
06/21/2013,11,3
06/21/2013,12,1
06/21/2013,13,3
06/21/2013,14,4
06/21/2013,15,3
06/21/2013,16,3
06/21/2013,17,3
06/21/2013,18,3
06/21/2013,19,1
06/21/2013,20,2
06/21/2013,21,2
06/21/2013,22,0
06/21/2013,23,0
06/22/2013,00,0
06/22/2013,01,0
06/22/2013,02,2
06/22/2013,03,1
06/22/2013,04,1
06/22/2013,05,3
06/22/2013,06,1
06/22/2013,07,1
06/22/2013,08,1
06/22/2013,09,3
06/22/2013,10,3
06/22/2013,11,3
06/22/2013,12,3
06/22/2013,13,3
06/22/2013,14,1
06/22/2013,15,1
06/22/2013,16,3
06/22/2013,17,3
06/22/2013,18,1
06/22/2013,19,3
06/22/2013,20,3
06/22/2013,21,3
06/22/2013,22,4
06/22/2013,23,4
06/23/2013,00,4
06/23/2013,01,4
06/23/2013,02,4
06/23/2013,03,4
06/23/2013,04,4
06/23/2013,05,4
06/23/2013,06,3
06/23/2013,07,4
06/23/2013,08,4
06/23/2013,09,4
06/23/2013,10,4
06/23/2013,11,4
06/23/2013,12,4
06/23/2013,13,4
06/23/2013,14,4
06/23/2013,15,4
06/23/2013,16,4
06/23/2013,17,4
06/23/2013,18,4
06/23/2013,19,4
06/23/2013,20,4
06/23/2013,21,4
06/23/2013,22,4
06/23/2013,23,4
06/24/2013,00,4
06/24/2013,01,4
06/24/2013,02,4
06/24/2013,03,4
06/24/2013,04,4
06/24/2013,05,4
06/24/2013,06,4
06/24/2013,07,4
06/24/2013,08,4
06/24/2013,09,4
06/24/2013,10,4
06/24/2013,11,4
06/24/2013,12,3
06/24/2013,13,3
06/24/2013,14,3
06/24/2013,15,4
06/24/2013,16,4
06/24/2013,17,4
06/24/2013,18,4
06/24/2013,19,4
06/24/2013,20,4
06/24/2013,21,4
06/24/2013,22,4
06/24/2013,23,4
06/25/2013,00,4
06/25/2013,01,4
06/25/2013,02,4
06/25/2013,03,4
06/25/2013,04,4
06/25/2013,05,4
06/25/2013,06,4
06/25/2013,07,4
06/25/2013,08,3
06/25/2013,09,4
06/25/2013,10,3
06/25/2013,11,4
06/25/2013,12,4
06/25/2013,13,3
06/25/2013,14,4
06/25/2013,15,3
06/25/2013,16,3
06/25/2013,17,3
06/25/2013,18,3
06/25/2013,19,3
06/25/2013,20,4
06/25/2013,21,4
06/25/2013,22,4
06/25/2013,23,4
06/26/2013,00,4
06/26/2013,01,4
06/26/2013,02,4
06/26/2013,03,4
06/26/2013,04,4
06/26/2013,05,4
06/26/2013,06,4
06/26/2013,07,4
06/26/2013,08,4
06/26/2013,09,4
06/26/2013,10,4
06/26/2013,11,4
06/26/2013,12,3
06/26/2013,13,4
06/26/2013,14,3
06/26/2013,15,3
06/26/2013,16,3
06/26/2013,17,3
06/26/2013,18,3
06/26/2013,19,3
06/26/2013,20,3
06/26/2013,21,4
06/26/2013,22,4
06/26/2013,23,4
06/27/2013,00,3
06/27/2013,01,4
06/27/2013,02,4
06/27/2013,03,3
06/27/2013,04,4
06/27/2013,05,4
06/27/2013,06,4
06/27/2013,07,3
06/27/2013,08,3
06/27/2013,09,4
06/27/2013,10,4
06/27/2013,11,4
06/27/2013,12,3
06/27/2013,13,3
06/27/2013,14,3
06/27/2013,15,1
06/27/2013,16,3
06/27/2013,17,3
06/27/2013,18,1
06/27/2013,19,1
06/27/2013,20,2
06/27/2013,21,0
06/27/2013,22,0
06/27/2013,23,0
06/28/2013,00,2
06/28/2013,01,3
06/28/2013,02,2
06/28/2013,03,2
06/28/2013,04,1
06/28/2013,05,3
06/28/2013,06,3
06/28/2013,07,2
06/28/2013,08,2
06/28/2013,09,2
06/28/2013,10,1
06/28/2013,11,1
06/28/2013,12,1
06/28/2013,13,1
06/28/2013,14,1
06/28/2013,15,1
06/28/2013,16,1
06/28/2013,17,1
06/28/2013,18,1
06/28/2013,19,1
06/28/2013,20,1
06/28/2013,21,2
06/28/2013,22,0
06/28/2013,23,1
06/29/2013,00,1
06/29/2013,01,3
06/29/2013,02,3
06/29/2013,03,3
06/29/2013,04,3
06/29/2013,05,3
06/29/2013,06,1
06/29/2013,07,3
06/29/2013,08,3
06/29/2013,09,1
06/29/2013,10,1
06/29/2013,11,3
06/29/2013,12,3
06/29/2013,13,1
06/29/2013,14,1
06/29/2013,15,1
06/29/2013,16,1
06/29/2013,17,2
06/29/2013,18,2
06/29/2013,19,2
06/29/2013,20,2
06/29/2013,21,0
06/29/2013,22,0
06/29/2013,23,0
06/30/2013,00,0
06/30/2013,01,0
06/30/2013,02,0
06/30/2013,03,2
06/30/2013,04,0
06/30/2013,05,0
06/30/2013,06,0
06/30/2013,07,0
06/30/2013,08,0
06/30/2013,09,0
06/30/2013,10,0
06/30/2013,11,2
06/30/2013,12,2
06/30/2013,13,2
06/30/2013,14,2
06/30/2013,15,2
06/30/2013,16,2
06/30/2013,17,2
06/30/2013,18,1
06/30/2013,19,2
06/30/2013,20,2
06/30/2013,21,2
06/30/2013,22,2
06/30/2013,23,2
07/01/2013,02,2
07/01/2013,03,1
07/01/2013,04,2
07/01/2013,05,1
07/01/2013,06,1
07/01/2013,07,1
07/01/2013,08,2
07/01/2013,09,2
07/01/2013,10,2
07/01/2013,11,0
07/01/2013,12,0
07/01/2013,13,0
07/01/2013,14,0
07/01/2013,15,0
07/01/2013,16,2
07/01/2013,17,0
07/01/2013,18,0
07/01/2013,19,1
07/01/2013,20,2
07/01/2013,21,0
07/01/2013,22,0
07/01/2013,23,0
07/02/2013,00,0
07/02/2013,01,0
07/02/2013,02,0
07/02/2013,03,0
07/02/2013,04,2
07/02/2013,05,2
07/02/2013,06,0
07/02/2013,07,0
07/02/2013,08,0
07/02/2013,09,2
07/02/2013,10,2
07/02/2013,11,2
07/02/2013,12,2
07/02/2013,13,2
07/02/2013,14,2
07/02/2013,15,2
07/02/2013,16,2
07/02/2013,17,2
07/02/2013,18,2
07/02/2013,19,2
07/02/2013,20,2
07/02/2013,21,0
07/02/2013,22,0
07/02/2013,23,0
07/03/2013,00,0
07/03/2013,01,0
07/03/2013,02,0
07/03/2013,03,2
07/03/2013,04,2
07/03/2013,05,2
07/03/2013,06,1
07/03/2013,07,1
07/03/2013,08,1
07/03/2013,09,0
07/03/2013,10,2
07/03/2013,11,0
07/03/2013,12,0
07/03/2013,13,0
07/03/2013,14,2
07/03/2013,15,2
07/03/2013,16,2
07/03/2013,17,2
07/03/2013,18,2
07/03/2013,19,2
07/03/2013,20,2
07/03/2013,21,0
07/03/2013,22,0
07/03/2013,23,0
07/04/2013,00,0
07/04/2013,01,0
07/04/2013,02,0
07/04/2013,03,2
07/04/2013,04,1
07/04/2013,05,2
07/04/2013,06,3
07/04/2013,07,3
07/04/2013,08,3
07/04/2013,09,3
07/04/2013,10,3
07/04/2013,11,3
07/04/2013,12,3
07/04/2013,13,1
07/04/2013,14,1
07/04/2013,15,1
07/04/2013,16,2
07/04/2013,17,2
07/04/2013,18,2
07/04/2013,19,2
07/04/2013,20,2
07/04/2013,21,2
07/04/2013,22,2
07/04/2013,23,1
07/05/2013,00,1
07/05/2013,01,3
07/05/2013,02,4
07/05/2013,03,4
07/05/2013,04,4
07/05/2013,05,4
07/05/2013,06,4
07/05/2013,07,4
07/05/2013,08,4
07/05/2013,09,4
07/05/2013,10,4
07/05/2013,11,4
07/05/2013,12,3
07/05/2013,13,1
07/05/2013,14,2
07/05/2013,15,1
07/05/2013,16,2
07/05/2013,17,2
07/05/2013,18,2
07/05/2013,19,1
07/05/2013,20,2
07/05/2013,21,2
07/05/2013,22,0
07/05/2013,23,0
07/06/2013,00,0
07/06/2013,01,2
07/06/2013,02,2
07/06/2013,03,2
07/06/2013,04,4
07/06/2013,05,3
07/06/2013,06,4
07/06/2013,07,4
07/06/2013,08,4
07/06/2013,09,3
07/06/2013,10,3
07/06/2013,11,3
07/06/2013,12,1
07/06/2013,13,2
07/06/2013,14,2
07/06/2013,15,2
07/06/2013,16,2
07/06/2013,17,2
07/06/2013,18,0
07/06/2013,19,0
07/06/2013,20,0
07/06/2013,21,0
07/06/2013,22,0
07/06/2013,23,0
07/07/2013,00,0
07/07/2013,01,0
07/07/2013,02,2
07/07/2013,03,1
07/07/2013,04,3
07/07/2013,05,4
07/07/2013,06,4
07/07/2013,07,4
07/07/2013,08,4
07/07/2013,09,4
07/07/2013,10,4
07/07/2013,11,3
07/07/2013,12,1
07/07/2013,13,2
07/07/2013,14,2
07/07/2013,15,1
07/07/2013,16,1
07/07/2013,17,1
07/07/2013,18,1
07/07/2013,19,2
07/07/2013,20,2
07/07/2013,21,0
07/07/2013,22,0
07/07/2013,23,0
07/08/2013,00,0
07/08/2013,01,2
07/08/2013,02,3
07/08/2013,03,4
07/08/2013,04,3
07/08/2013,05,4
07/08/2013,06,3
07/08/2013,07,3
07/08/2013,08,3
07/08/2013,09,1
07/08/2013,10,2
07/08/2013,11,2
07/08/2013,12,2
07/08/2013,13,2
07/08/2013,14,2
07/08/2013,15,2
07/08/2013,16,2
07/08/2013,17,2
07/08/2013,18,2
07/08/2013,19,2
07/08/2013,20,0
07/08/2013,21,0
07/08/2013,22,0
07/08/2013,23,0
07/09/2013,00,0
07/09/2013,01,0
07/09/2013,02,0
07/09/2013,03,0
07/09/2013,04,2
07/09/2013,05,3
07/09/2013,06,1
07/09/2013,07,2
07/09/2013,08,0
07/09/2013,09,0
07/09/2013,10,0
07/09/2013,11,0
07/09/2013,12,2
07/09/2013,13,2
07/09/2013,14,2
07/09/2013,15,2
07/09/2013,16,0
07/09/2013,17,0
07/09/2013,18,0
07/09/2013,19,0
07/09/2013,20,0
07/09/2013,21,0
07/09/2013,22,0
07/09/2013,23,0
07/10/2013,00,0
07/10/2013,01,0
07/10/2013,02,0
07/10/2013,03,0
07/10/2013,04,0
07/10/2013,05,0
07/10/2013,06,2
07/10/2013,07,2
07/10/2013,08,2
07/10/2013,09,0
07/10/2013,10,0
07/10/2013,11,2
07/10/2013,12,0
07/10/2013,13,2
07/10/2013,14,1
07/10/2013,15,1
07/10/2013,16,2
07/10/2013,17,2
07/10/2013,18,2
07/10/2013,19,2
07/10/2013,20,2
07/10/2013,21,0
07/10/2013,22,0
07/10/2013,23,0
07/11/2013,00,2
07/11/2013,01,1
07/11/2013,02,2
07/11/2013,03,2
07/11/2013,04,2
07/11/2013,05,1
07/11/2013,06,1
07/11/2013,07,3
07/11/2013,08,3
07/11/2013,09,1
07/11/2013,10,2
07/11/2013,11,2
07/11/2013,12,2
07/11/2013,13,2
07/11/2013,14,0
07/11/2013,15,2
07/11/2013,16,2
07/11/2013,17,2
07/11/2013,18,2
07/11/2013,19,1
07/11/2013,20,1
07/11/2013,21,2
07/11/2013,22,2
07/11/2013,23,0
07/12/2013,00,0
07/12/2013,01,0
07/12/2013,02,0
07/12/2013,03,1
07/12/2013,04,1
07/12/2013,05,1
07/12/2013,06,1
07/12/2013,07,1
07/12/2013,08,3
07/12/2013,09,3
07/12/2013,10,3
07/12/2013,11,3
07/12/2013,12,3
07/12/2013,13,3
07/12/2013,14,1
07/12/2013,15,1
07/12/2013,16,1
07/12/2013,17,1
07/12/2013,18,1
07/12/2013,19,1
07/12/2013,20,2
07/12/2013,21,0
07/12/2013,22,0
07/12/2013,23,0
07/13/2013,00,0
07/13/2013,01,0
07/13/2013,02,0
07/13/2013,03,0
07/13/2013,04,2
07/13/2013,05,1
07/13/2013,06,0
07/13/2013,07,2
07/13/2013,08,2
07/13/2013,09,0
07/13/2013,10,0
07/13/2013,11,0
07/13/2013,12,1
07/13/2013,13,1
07/13/2013,14,1
07/13/2013,15,1
07/13/2013,16,1
07/13/2013,17,1
07/13/2013,18,2
07/13/2013,19,2
07/13/2013,20,0
07/13/2013,21,0
07/13/2013,22,0
07/13/2013,23,0
07/14/2013,00,0
07/14/2013,01,0
07/14/2013,02,0
07/14/2013,03,0
07/14/2013,04,0
07/14/2013,05,0
07/14/2013,06,0
07/14/2013,07,0
07/14/2013,08,0
07/14/2013,09,0
07/14/2013,10,0
07/14/2013,11,0
07/14/2013,12,0
07/14/2013,13,0
07/14/2013,14,0
07/14/2013,15,0
07/14/2013,16,0
07/14/2013,17,0
07/14/2013,18,0
07/14/2013,19,0
07/14/2013,20,0
07/14/2013,21,0
07/14/2013,22,0
07/14/2013,23,0
07/15/2013,00,0
07/15/2013,01,0
07/15/2013,02,0
07/15/2013,03,0
07/15/2013,04,0
07/15/2013,05,0
07/15/2013,06,2
07/15/2013,07,0
07/15/2013,08,0
07/15/2013,09,0
07/15/2013,10,0
07/15/2013,11,0
07/15/2013,12,0
07/15/2013,13,0
07/15/2013,14,0
07/15/2013,15,0
07/15/2013,16,0
07/15/2013,17,0
07/15/2013,18,0
07/15/2013,19,0
07/15/2013,20,0
07/15/2013,21,0
07/15/2013,22,0
07/15/2013,23,0
07/16/2013,00,0
07/16/2013,01,0
07/16/2013,02,0
07/16/2013,03,2
07/16/2013,04,2
07/16/2013,05,2
07/16/2013,06,1
07/16/2013,07,3
07/16/2013,08,3
07/16/2013,09,3
07/16/2013,10,3
07/16/2013,11,3
07/16/2013,12,3
07/16/2013,13,3
07/16/2013,14,3
07/16/2013,15,3
07/16/2013,16,3
07/16/2013,17,3
07/16/2013,18,3
07/16/2013,19,3
07/16/2013,20,1
07/16/2013,21,1
07/16/2013,22,1
07/16/2013,23,1
07/17/2013,00,3
07/17/2013,01,3
07/17/2013,02,3
07/17/2013,03,3
07/17/2013,04,3
07/17/2013,05,4
07/17/2013,06,4
07/17/2013,07,4
07/17/2013,08,4
07/17/2013,09,4
07/17/2013,10,4
07/17/2013,11,3
07/17/2013,12,2
07/17/2013,13,2
07/17/2013,14,2
07/17/2013,15,2
07/17/2013,16,2
07/17/2013,17,2
07/17/2013,18,2
07/17/2013,19,0
07/17/2013,20,0
07/17/2013,21,0
07/17/2013,22,0
07/17/2013,23,0
07/18/2013,00,0
07/18/2013,01,0
07/18/2013,02,0
07/18/2013,03,2
07/18/2013,04,2
07/18/2013,05,1
07/18/2013,06,4
07/18/2013,07,4
07/18/2013,08,3
07/18/2013,09,2
07/18/2013,10,2
07/18/2013,11,0
07/18/2013,12,0
07/18/2013,13,0
07/18/2013,14,0
07/18/2013,15,0
07/18/2013,16,0
07/18/2013,17,0
07/18/2013,18,0
07/18/2013,19,0
07/18/2013,20,0
07/18/2013,21,0
07/18/2013,22,0
07/18/2013,23,0
07/19/2013,00,0
07/19/2013,01,0
07/19/2013,02,0
07/19/2013,03,2
07/19/2013,04,3
07/19/2013,05,4
07/19/2013,06,4
07/19/2013,07,4
07/19/2013,08,4
07/19/2013,09,4
07/19/2013,10,1
07/19/2013,11,2
07/19/2013,12,0
07/19/2013,13,0
07/19/2013,14,0
07/19/2013,15,0
07/19/2013,16,0
07/19/2013,17,0
07/19/2013,18,0
07/19/2013,19,0
07/19/2013,20,0
07/19/2013,21,0
07/19/2013,22,0
07/19/2013,23,0
07/20/2013,00,1
07/20/2013,01,4
07/20/2013,02,4
07/20/2013,03,4
07/20/2013,04,4
07/20/2013,05,4
07/20/2013,06,4
07/20/2013,07,4
07/20/2013,08,4
07/20/2013,09,4
07/20/2013,10,4
07/20/2013,11,4
07/20/2013,12,1
07/20/2013,13,2
07/20/2013,14,0
07/20/2013,15,0
07/20/2013,16,0
07/20/2013,17,0
07/20/2013,18,0
07/20/2013,19,0
07/20/2013,20,2
07/20/2013,21,0
07/20/2013,22,0
07/20/2013,23,2
07/21/2013,00,3
07/21/2013,01,4
07/21/2013,02,4
07/21/2013,03,4
07/21/2013,04,4
07/21/2013,05,4
07/21/2013,06,4
07/21/2013,07,4
07/21/2013,08,4
07/21/2013,09,4
07/21/2013,10,4
07/21/2013,11,1
07/21/2013,12,0
07/21/2013,13,0
07/21/2013,14,0
07/21/2013,15,2
07/21/2013,16,2
07/21/2013,17,2
07/21/2013,18,2
07/21/2013,19,2
07/21/2013,20,2
07/21/2013,21,0
07/21/2013,22,2
07/21/2013,23,3
07/22/2013,00,4
07/22/2013,01,4
07/22/2013,02,4
07/22/2013,03,4
07/22/2013,04,3
07/22/2013,05,4
07/22/2013,06,4
07/22/2013,07,4
07/22/2013,08,4
07/22/2013,09,3
07/22/2013,10,2
07/22/2013,11,2
07/22/2013,12,2
07/22/2013,13,0
07/22/2013,14,0
07/22/2013,15,2
07/22/2013,16,1
07/22/2013,17,1
07/22/2013,18,1
07/22/2013,19,1
07/22/2013,20,2
07/22/2013,21,0
07/22/2013,22,0
07/22/2013,23,0
07/23/2013,00,0
07/23/2013,01,0
07/23/2013,02,2
07/23/2013,03,3
07/23/2013,04,4
07/23/2013,05,4
07/23/2013,06,4
07/23/2013,07,4
07/23/2013,08,4
07/23/2013,09,3
07/23/2013,10,3
07/23/2013,11,1
07/23/2013,12,1
07/23/2013,13,2
07/23/2013,14,2
07/23/2013,15,1
07/23/2013,16,1
07/23/2013,17,1
07/23/2013,18,1
07/23/2013,19,1
07/23/2013,20,1
07/23/2013,21,1
07/23/2013,22,2
07/23/2013,23,2
07/24/2013,00,2
07/24/2013,01,0
07/24/2013,02,0
07/24/2013,03,2
07/24/2013,04,2
07/24/2013,05,2
07/24/2013,06,2
07/24/2013,07,1
07/24/2013,08,1
07/24/2013,09,2
07/24/2013,10,2
07/24/2013,11,2
07/24/2013,12,2
07/24/2013,13,2
07/24/2013,14,2
07/24/2013,15,2
07/24/2013,16,1
07/24/2013,17,2
07/24/2013,18,2
07/24/2013,19,2
07/24/2013,20,0
07/24/2013,21,0
07/24/2013,22,0
07/24/2013,23,0
07/25/2013,00,0
07/25/2013,01,0
07/25/2013,02,0
07/25/2013,03,0
07/25/2013,04,0
07/25/2013,05,0
07/25/2013,06,0
07/25/2013,07,0
07/25/2013,08,0
07/25/2013,09,0
07/25/2013,10,0
07/25/2013,11,0
07/25/2013,12,0
07/25/2013,13,0
07/25/2013,14,0
07/25/2013,15,0
07/25/2013,16,0
07/25/2013,17,0
07/25/2013,18,0
07/25/2013,19,0
07/25/2013,20,0
07/25/2013,21,0
07/25/2013,22,0
07/25/2013,23,0
07/26/2013,00,0
07/26/2013,01,0
07/26/2013,02,0
07/26/2013,03,0
07/26/2013,04,2
07/26/2013,05,2
07/26/2013,06,2
07/26/2013,07,2
07/26/2013,08,2
07/26/2013,09,2
07/26/2013,10,2
07/26/2013,11,2
07/26/2013,12,2
07/26/2013,13,2
07/26/2013,14,2
07/26/2013,15,2
07/26/2013,16,0
07/26/2013,17,0
07/26/2013,18,0
07/26/2013,19,0
07/26/2013,20,0
07/26/2013,21,0
07/26/2013,22,0
07/26/2013,23,0
07/27/2013,00,0
07/27/2013,01,0
07/27/2013,02,0
07/27/2013,03,2
07/27/2013,04,1
07/27/2013,05,3
07/27/2013,06,3
07/27/2013,07,3
07/27/2013,08,3
07/27/2013,09,1
07/27/2013,10,1
07/27/2013,11,1
07/27/2013,12,1
07/27/2013,13,2
07/27/2013,14,2
07/27/2013,15,2
07/27/2013,16,2
07/27/2013,17,2
07/27/2013,18,2
07/27/2013,19,2
07/27/2013,20,2
07/27/2013,21,0
07/27/2013,22,2
07/27/2013,23,0
07/28/2013,00,2
07/28/2013,01,2
07/28/2013,02,2
07/28/2013,03,2
07/28/2013,04,2
07/28/2013,05,3
07/28/2013,06,4
07/28/2013,07,4
07/28/2013,08,4
07/28/2013,09,4
07/28/2013,10,4
07/28/2013,11,4
07/28/2013,12,1
07/28/2013,13,2
07/28/2013,14,2
07/28/2013,15,2
07/28/2013,16,2
07/28/2013,17,2
07/28/2013,18,2
07/28/2013,19,2
07/28/2013,20,2
07/28/2013,21,0
07/28/2013,22,2
07/28/2013,23,1
07/29/2013,00,4
07/29/2013,01,4
07/29/2013,02,4
07/29/2013,03,4
07/29/2013,04,4
07/29/2013,05,4
07/29/2013,06,4
07/29/2013,07,4
07/29/2013,08,4
07/29/2013,09,4
07/29/2013,10,1
07/29/2013,11,2
07/29/2013,12,2
07/29/2013,13,1
07/29/2013,14,3
07/29/2013,15,3
07/29/2013,16,3
07/29/2013,17,3
07/29/2013,18,3
07/29/2013,19,1
07/29/2013,20,1
07/29/2013,21,3
07/29/2013,22,2
07/29/2013,23,0
07/30/2013,00,1
07/30/2013,01,3
07/30/2013,02,2
07/30/2013,03,1
07/30/2013,04,3
07/30/2013,05,4
07/30/2013,06,4
07/30/2013,07,4
07/30/2013,08,4
07/30/2013,09,3
07/30/2013,10,1
07/30/2013,11,1
07/30/2013,12,1
07/30/2013,13,1
07/30/2013,14,1
07/30/2013,15,1
07/30/2013,16,1
07/30/2013,17,3
07/30/2013,18,3
07/30/2013,19,3
07/30/2013,20,3
07/30/2013,21,1
07/30/2013,22,2
07/30/2013,23,1
07/31/2013,00,1
07/31/2013,01,1
07/31/2013,02,4
07/31/2013,03,4
07/31/2013,04,4
07/31/2013,05,4
07/31/2013,06,4
07/31/2013,07,4
07/31/2013,08,4
07/31/2013,09,4
07/31/2013,10,3
07/31/2013,11,4
07/31/2013,12,3
07/31/2013,13,3
07/31/2013,14,3
07/31/2013,15,3
07/31/2013,16,1
07/31/2013,17,3
07/31/2013,18,3
07/31/2013,19,3
07/31/2013,20,3
07/31/2013,21,2
07/31/2013,22,2
07/31/2013,23,3
